Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Part Status,Resistance,Tolerance,Power (Watts),Composition,Features,Temperature Coefficient,Operating Temperature,Package / Case,Supplier Device Package,Size / Dimension,Height - Seated (Max),Number of Terminations,Failure Rate
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P91.0KLTR-ND,ERJ-2RKF9102X,Panasonic Electronic Components,RES SMD 91K OHM 1% 1/10W 0402,170000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,91k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P93.1KLTR-ND,ERJ-2RKF9312X,Panasonic Electronic Components,RES SMD 93.1K OHM 1% 1/10W 0402,150000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,93.1k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P95.3KLTR-ND,ERJ-2RKF9532X,Panasonic Electronic Components,RES SMD 95.3K OHM 1% 1/10W 0402,0,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,95.3k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P97.6KLTR-ND,ERJ-2RKF9762X,Panasonic Electronic Components,RES SMD 97.6K OHM 1% 1/10W 0402,280000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,97.6k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P100KLTR-ND,ERJ-2RKF1003X,Panasonic Electronic Components,RES SMD 100K OHM 1% 1/10W 0402,5360000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,100k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P102KLTR-ND,ERJ-2RKF1023X,Panasonic Electronic Components,RES SMD 102K OHM 1% 1/10W 0402,240000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,102k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P105KLTR-ND,ERJ-2RKF1053X,Panasonic Electronic Components,RES SMD 105K OHM 1% 1/10W 0402,540000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,105k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P107KLTR-ND,ERJ-2RKF1073X,Panasonic Electronic Components,RES SMD 107K OHM 1% 1/10W 0402,210000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,107k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P110KLTR-ND,ERJ-2RKF1103X,Panasonic Electronic Components,RES SMD 110K OHM 1% 1/10W 0402,640000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,110k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P113KLTR-ND,ERJ-2RKF1133X,Panasonic Electronic Components,RES SMD 113K OHM 1% 1/10W 0402,200000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,113k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P115KLTR-ND,ERJ-2RKF1153X,Panasonic Electronic Components,RES SMD 115K OHM 1% 1/10W 0402,230000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,115k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P118KLTR-ND,ERJ-2RKF1183X,Panasonic Electronic Components,RES SMD 118K OHM 1% 1/10W 0402,60000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,118k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P120KLTR-ND,ERJ-2RKF1203X,Panasonic Electronic Components,RES SMD 120K OHM 1% 1/10W 0402,300000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,120k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P121KLTR-ND,ERJ-2RKF1213X,Panasonic Electronic Components,RES SMD 121K OHM 1% 1/10W 0402,240000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,121k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P124KLTR-ND,ERJ-2RKF1243X,Panasonic Electronic Components,RES SMD 124K OHM 1% 1/10W 0402,400000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,124k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P127KLTR-ND,ERJ-2RKF1273X,Panasonic Electronic Components,RES SMD 127K OHM 1% 1/10W 0402,140000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,127k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P130KLTR-ND,ERJ-2RKF1303X,Panasonic Electronic Components,RES SMD 130K OHM 1% 1/10W 0402,360000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,130k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P133KLTR-ND,ERJ-2RKF1333X,Panasonic Electronic Components,RES SMD 133K OHM 1% 1/10W 0402,310000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,133k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P137KLTR-ND,ERJ-2RKF1373X,Panasonic Electronic Components,RES SMD 137K OHM 1% 1/10W 0402,0,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,137k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P140KLTR-ND,ERJ-2RKF1403X,Panasonic Electronic Components,RES SMD 140K OHM 1% 1/10W 0402,40000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,140k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P143KLTR-ND,ERJ-2RKF1433X,Panasonic Electronic Components,RES SMD 143K OHM 1% 1/10W 0402,270000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,143k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P147KLTR-ND,ERJ-2RKF1473X,Panasonic Electronic Components,RES SMD 147K OHM 1% 1/10W 0402,100000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,147k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P150KLTR-ND,ERJ-2RKF1503X,Panasonic Electronic Components,RES SMD 150K OHM 1% 1/10W 0402,240000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,150k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P154KLTR-ND,ERJ-2RKF1543X,Panasonic Electronic Components,RES SMD 154K OHM 1% 1/10W 0402,200000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,154k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P158KLTR-ND,ERJ-2RKF1583X,Panasonic Electronic Components,RES SMD 158K OHM 1% 1/10W 0402,240000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,158k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P160KLTR-ND,ERJ-2RKF1603X,Panasonic Electronic Components,RES SMD 160K OHM 1% 1/10W 0402,430000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,160k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P162KLTR-ND,ERJ-2RKF1623X,Panasonic Electronic Components,RES SMD 162K OHM 1% 1/10W 0402,310000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,162k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P165KLTR-ND,ERJ-2RKF1653X,Panasonic Electronic Components,RES SMD 165K OHM 1% 1/10W 0402,320000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,165k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P169KLTR-ND,ERJ-2RKF1693X,Panasonic Electronic Components,RES SMD 169K OHM 1% 1/10W 0402,100000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,169k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P174KLTR-ND,ERJ-2RKF1743X,Panasonic Electronic Components,RES SMD 174K OHM 1% 1/10W 0402,160000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,174k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P178KLTR-ND,ERJ-2RKF1783X,Panasonic Electronic Components,RES SMD 178K OHM 1% 1/10W 0402,160000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,178k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P180KLTR-ND,ERJ-2RKF1803X,Panasonic Electronic Components,RES SMD 180K OHM 1% 1/10W 0402,200000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,180k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P182KLTR-ND,ERJ-2RKF1823X,Panasonic Electronic Components,RES SMD 182K OHM 1% 1/10W 0402,340000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,182k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P187KLTR-ND,ERJ-2RKF1873X,Panasonic Electronic Components,RES SMD 187K OHM 1% 1/10W 0402,90000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,187k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P191KLTR-ND,ERJ-2RKF1913X,Panasonic Electronic Components,RES SMD 191K OHM 1% 1/10W 0402,240000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,191k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P196KLTR-ND,ERJ-2RKF1963X,Panasonic Electronic Components,RES SMD 196K OHM 1% 1/10W 0402,140000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,196k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P200KLTR-ND,ERJ-2RKF2003X,Panasonic Electronic Components,RES SMD 200K OHM 1% 1/10W 0402,0,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,200k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P205KLTR-ND,ERJ-2RKF2053X,Panasonic Electronic Components,RES SMD 205K OHM 1% 1/10W 0402,140000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,205k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P210KLTR-ND,ERJ-2RKF2103X,Panasonic Electronic Components,RES SMD 210K OHM 1% 1/10W 0402,0,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,210k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P215KLTR-ND,ERJ-2RKF2153X,Panasonic Electronic Components,RES SMD 215K OHM 1% 1/10W 0402,280000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,215k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P220KLTR-ND,ERJ-2RKF2203X,Panasonic Electronic Components,RES SMD 220K OHM 1% 1/10W 0402,380000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,220k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P221KLTR-ND,ERJ-2RKF2213X,Panasonic Electronic Components,RES SMD 221K OHM 1% 1/10W 0402,290000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,221k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P226KLTR-ND,ERJ-2RKF2263X,Panasonic Electronic Components,RES SMD 226K OHM 1% 1/10W 0402,220000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,226k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P232KLTR-ND,ERJ-2RKF2323X,Panasonic Electronic Components,RES SMD 232K OHM 1% 1/10W 0402,240000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,232k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P237KLTR-ND,ERJ-2RKF2373X,Panasonic Electronic Components,RES SMD 237K OHM 1% 1/10W 0402,190000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,237k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P240KLTR-ND,ERJ-2RKF2403X,Panasonic Electronic Components,RES SMD 240K OHM 1% 1/10W 0402,540000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,240k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P243KLTR-ND,ERJ-2RKF2433X,Panasonic Electronic Components,RES SMD 243K OHM 1% 1/10W 0402,630000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,243k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P249KLTR-ND,ERJ-2RKF2493X,Panasonic Electronic Components,RES SMD 249K OHM 1% 1/10W 0402,60000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,249k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
